uid,post_subtype,pre_crop_path,post_crop_path,pre_mask_path,post_mask_path,pad_used_px,pre_bbox_xyxy,post_bbox_xyxy,pre_size,post_size
80a675af-8bfc-4e79-8466-ed92bf6f3bc0,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\80a675af-8bfc-4e79-8466-ed92bf6f3bc0_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\80a675af-8bfc-4e79-8466-ed92bf6f3bc0_post.jpg,,,12,"883,113,945,163","883,113,945,163",62x50,62x50
816142fb-736d-4b7c-b9f6-6b20f4768c82,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\816142fb-736d-4b7c-b9f6-6b20f4768c82_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\816142fb-736d-4b7c-b9f6-6b20f4768c82_post.jpg,,,13,"0,152,22,196","0,152,22,196",22x44,22x44
828ca4e0-9329-4796-9612-ceda8a55c72b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\828ca4e0-9329-4796-9612-ceda8a55c72b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\828ca4e0-9329-4796-9612-ceda8a55c72b_post.jpg,,,13,"0,0,24,75","0,0,24,75",24x75,24x75
8327b7cc-dd8a-4fc4-af8f-30c351753b25,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8327b7cc-dd8a-4fc4-af8f-30c351753b25_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8327b7cc-dd8a-4fc4-af8f-30c351753b25_post.jpg,,,12,"0,189,93,246","0,189,93,246",93x57,93x57
8346f088-a788-4ee8-9a50-69e462366dc9,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8346f088-a788-4ee8-9a50-69e462366dc9_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8346f088-a788-4ee8-9a50-69e462366dc9_post.jpg,,,12,"505,4,578,72","505,4,578,72",73x68,73x68
834a4b29-ab33-4d6a-af63-695eed603d2d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\834a4b29-ab33-4d6a-af63-695eed603d2d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\834a4b29-ab33-4d6a-af63-695eed603d2d_post.jpg,,,12,"820,622,872,677","820,622,872,677",52x55,52x55
83847b17-fbde-453b-a740-7641d2933ae7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\83847b17-fbde-453b-a740-7641d2933ae7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\83847b17-fbde-453b-a740-7641d2933ae7_post.jpg,,,42,"967,255,1024,411","967,255,1024,411",57x156,57x156
83ab185f-ded3-4b97-b38f-51f492a1d6c8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\83ab185f-ded3-4b97-b38f-51f492a1d6c8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\83ab185f-ded3-4b97-b38f-51f492a1d6c8_post.jpg,,,20,"377,998,436,1024","377,998,436,1024",59x26,59x26
85cbe52b-82fe-4f0c-a8a5-f9e829e410b9,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\85cbe52b-82fe-4f0c-a8a5-f9e829e410b9_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\85cbe52b-82fe-4f0c-a8a5-f9e829e410b9_post.jpg,,,12,"766,93,824,142","766,93,824,142",58x49,58x49
8704f8d3-ee22-4480-b818-df3035a3ebcf,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8704f8d3-ee22-4480-b818-df3035a3ebcf_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8704f8d3-ee22-4480-b818-df3035a3ebcf_post.jpg,,,12,"139,128,401,420","139,128,401,420",262x292,262x292
87856ef5-6bef-48a3-b8f1-72b3eda934ae,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\87856ef5-6bef-48a3-b8f1-72b3eda934ae_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\87856ef5-6bef-48a3-b8f1-72b3eda934ae_post.jpg,,,12,"947,457,989,518","947,457,989,518",42x61,42x61
8864f59b-ccdf-4133-91f8-3787cb7cc1af,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8864f59b-ccdf-4133-91f8-3787cb7cc1af_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8864f59b-ccdf-4133-91f8-3787cb7cc1af_post.jpg,,,12,"766,114,823,164","766,114,823,164",57x50,57x50
8888cd97-a605-4ac6-8fc5-1b8be381b031,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8888cd97-a605-4ac6-8fc5-1b8be381b031_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8888cd97-a605-4ac6-8fc5-1b8be381b031_post.jpg,,,12,"697,104,760,159","697,104,760,159",63x55,63x55
88d9dbff-8de4-4cda-8718-1e099705796a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\88d9dbff-8de4-4cda-8718-1e099705796a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\88d9dbff-8de4-4cda-8718-1e099705796a_post.jpg,,,12,"628,519,693,604","628,519,693,604",65x85,65x85
8906dec3-225c-45f8-9c97-a031241948d1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8906dec3-225c-45f8-9c97-a031241948d1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8906dec3-225c-45f8-9c97-a031241948d1_post.jpg,,,12,"456,71,513,150","456,71,513,150",57x79,57x79
890c0af6-7e0f-4ed0-9f57-9def379cee69,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\890c0af6-7e0f-4ed0-9f57-9def379cee69_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\890c0af6-7e0f-4ed0-9f57-9def379cee69_post.jpg,,,12,"454,162,514,223","454,162,514,223",60x61,60x61
8a9a6a8b-1ddf-4399-9001-827aeda084b4,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8a9a6a8b-1ddf-4399-9001-827aeda084b4_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8a9a6a8b-1ddf-4399-9001-827aeda084b4_post.jpg,,,12,"469,300,513,375","469,300,513,375",44x75,44x75
8d3c2f08-f38c-495c-9fc7-5f1bdeb77b57,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8d3c2f08-f38c-495c-9fc7-5f1bdeb77b57_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8d3c2f08-f38c-495c-9fc7-5f1bdeb77b57_post.jpg,,,21,"994,26,1024,87","994,26,1024,87",30x61,30x61
8d579f6b-556d-4bc5-94b2-d5f442ecd31d,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8d579f6b-556d-4bc5-94b2-d5f442ecd31d_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8d579f6b-556d-4bc5-94b2-d5f442ecd31d_post.jpg,,,12,"449,368,495,437","449,368,495,437",46x69,46x69
8dfa9ba5-acf9-4ea8-8a6f-c2773dc239f4,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8dfa9ba5-acf9-4ea8-8a6f-c2773dc239f4_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8dfa9ba5-acf9-4ea8-8a6f-c2773dc239f4_post.jpg,,,12,"654,217,705,280","654,217,705,280",51x63,51x63
8ee40048-5ab4-4fac-9004-e6007f75add7,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8ee40048-5ab4-4fac-9004-e6007f75add7_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8ee40048-5ab4-4fac-9004-e6007f75add7_post.jpg,,,12,"849,558,905,606","849,558,905,606",56x48,56x48
8efd2b36-3ea2-4f1d-811b-692856ddde9b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8efd2b36-3ea2-4f1d-811b-692856ddde9b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\8efd2b36-3ea2-4f1d-811b-692856ddde9b_post.jpg,,,12,"669,112,722,160","669,112,722,160",53x48,53x48
9001089b-c493-4b3d-adf6-74904ac7319b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9001089b-c493-4b3d-adf6-74904ac7319b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9001089b-c493-4b3d-adf6-74904ac7319b_post.jpg,,,12,"743,455,792,524","743,455,792,524",49x69,49x69
9419f32a-0bb4-4dd0-929c-c15567cbd865,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9419f32a-0bb4-4dd0-929c-c15567cbd865_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9419f32a-0bb4-4dd0-929c-c15567cbd865_post.jpg,,,13,"879,376,926,446","879,376,926,446",47x70,47x70
95327d6d-e33d-44d3-8c4f-b893a787afc1,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\95327d6d-e33d-44d3-8c4f-b893a787afc1_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\95327d6d-e33d-44d3-8c4f-b893a787afc1_post.jpg,,,12,"313,272,383,353","313,272,383,353",70x81,70x81
96056abc-2045-4223-9577-3d964c49cba8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\96056abc-2045-4223-9577-3d964c49cba8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\96056abc-2045-4223-9577-3d964c49cba8_post.jpg,,,13,"0,652,48,729","0,652,48,729",48x77,48x77
97386ea2-ee6d-4694-8046-fdb4bf3fd7ac,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97386ea2-ee6d-4694-8046-fdb4bf3fd7ac_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97386ea2-ee6d-4694-8046-fdb4bf3fd7ac_post.jpg,,,12,"959,372,1000,408","959,372,1000,408",41x36,41x36
97396e87-ea4c-4873-b102-6a891fcec6d5,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97396e87-ea4c-4873-b102-6a891fcec6d5_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97396e87-ea4c-4873-b102-6a891fcec6d5_post.jpg,,,13,"700,61,757,126","700,61,757,126",57x65,57x65
97e203c7-cb60-4c65-84c3-32accceb9111,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97e203c7-cb60-4c65-84c3-32accceb9111_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\97e203c7-cb60-4c65-84c3-32accceb9111_post.jpg,,,12,"752,369,793,428","752,369,793,428",41x59,41x59
98a46326-780b-407f-9a43-291bb482ed07,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\98a46326-780b-407f-9a43-291bb482ed07_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\98a46326-780b-407f-9a43-291bb482ed07_post.jpg,,,13,"487,3,530,72","487,3,530,72",43x69,43x69
99426207-5660-4acc-bc75-8f64dea56f29,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\99426207-5660-4acc-bc75-8f64dea56f29_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\99426207-5660-4acc-bc75-8f64dea56f29_post.jpg,,,13,"918,60,979,119","918,60,979,119",61x59,61x59
9a54adac-ca7b-40f6-925a-92b4688324bf,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9a54adac-ca7b-40f6-925a-92b4688324bf_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9a54adac-ca7b-40f6-925a-92b4688324bf_post.jpg,,,12,"820,404,880,463","820,404,880,463",60x59,60x59
9bcc84b3-2434-4e6a-9762-cf75d4681c03,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9bcc84b3-2434-4e6a-9762-cf75d4681c03_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9bcc84b3-2434-4e6a-9762-cf75d4681c03_post.jpg,,,13,"30,84,89,136","30,84,89,136",59x52,59x52
9c036b19-eab2-483b-aa5d-eab7c84b0f52,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c036b19-eab2-483b-aa5d-eab7c84b0f52_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c036b19-eab2-483b-aa5d-eab7c84b0f52_post.jpg,,,12,"630,667,821,753","630,667,821,753",191x86,191x86
9c0c5b4d-24ba-47bc-8841-eedf6e76e1d8,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c0c5b4d-24ba-47bc-8841-eedf6e76e1d8_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c0c5b4d-24ba-47bc-8841-eedf6e76e1d8_post.jpg,,,12,"931,184,1006,229","931,184,1006,229",75x45,75x45
9c3e865d-c766-4c42-b7bc-dcd00e1eaafd,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c3e865d-c766-4c42-b7bc-dcd00e1eaafd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9c3e865d-c766-4c42-b7bc-dcd00e1eaafd_post.jpg,,,12,"832,377,881,432","832,377,881,432",49x55,49x55
9f0c1b54-94bd-47fd-80c2-62291a11b8a6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9f0c1b54-94bd-47fd-80c2-62291a11b8a6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\9f0c1b54-94bd-47fd-80c2-62291a11b8a6_post.jpg,,,12,"551,217,590,294","551,217,590,294",39x77,39x77
a4978562-cdb9-4c24-a921-6721e5e778d2,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a4978562-cdb9-4c24-a921-6721e5e778d2_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a4978562-cdb9-4c24-a921-6721e5e778d2_post.jpg,,,13,"0,250,52,333","0,250,52,333",52x83,52x83
a6ea7224-a657-4369-a112-e6f111ce0077,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a6ea7224-a657-4369-a112-e6f111ce0077_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a6ea7224-a657-4369-a112-e6f111ce0077_post.jpg,,,12,"447,804,632,950","447,804,632,950",185x146,185x146
a95d0acd-59f3-4e8b-9378-c7b18b32945e,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a95d0acd-59f3-4e8b-9378-c7b18b32945e_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\a95d0acd-59f3-4e8b-9378-c7b18b32945e_post.jpg,,,12,"782,311,826,378","782,311,826,378",44x67,44x67
aa8b081c-c101-461d-8f2b-9d0f99ed1324,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\aa8b081c-c101-461d-8f2b-9d0f99ed1324_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\aa8b081c-c101-461d-8f2b-9d0f99ed1324_post.jpg,,,12,"555,451,610,526","555,451,610,526",55x75,55x75
abc59303-f48c-4f0f-b905-5094044d7294,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\abc59303-f48c-4f0f-b905-5094044d7294_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\abc59303-f48c-4f0f-b905-5094044d7294_post.jpg,,,12,"455,218,510,308","455,218,510,308",55x90,55x90
ac676272-73bb-499c-b64e-191bd33a1c55,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ac676272-73bb-499c-b64e-191bd33a1c55_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ac676272-73bb-499c-b64e-191bd33a1c55_post.jpg,,,12,"880,428,934,474","880,428,934,474",54x46,54x46
ac6a67f9-4332-4151-b380-044937249be6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ac6a67f9-4332-4151-b380-044937249be6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ac6a67f9-4332-4151-b380-044937249be6_post.jpg,,,12,"887,627,939,678","887,627,939,678",52x51,52x51
ad615fdb-56d3-4d11-a69b-a6dc114905ea,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ad615fdb-56d3-4d11-a69b-a6dc114905ea_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\ad615fdb-56d3-4d11-a69b-a6dc114905ea_post.jpg,,,13,"0,321,19,398","0,321,19,398",19x77,19x77
af0de074-c8d8-4582-a786-ff174dd6f50b,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af0de074-c8d8-4582-a786-ff174dd6f50b_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af0de074-c8d8-4582-a786-ff174dd6f50b_post.jpg,,,12,"534,376,584,438","534,376,584,438",50x62,50x62
af8548b1-1a55-4906-9482-ed49fa34d4c6,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af8548b1-1a55-4906-9482-ed49fa34d4c6_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af8548b1-1a55-4906-9482-ed49fa34d4c6_post.jpg,,,12,"27,251,83,334","27,251,83,334",56x83,56x83
af9098fd-e0f7-437e-87e7-19545e9cfb4f,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af9098fd-e0f7-437e-87e7-19545e9cfb4f_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\af9098fd-e0f7-437e-87e7-19545e9cfb4f_post.jpg,,,13,"636,27,712,81","636,27,712,81",76x54,76x54
b0ce7153-1767-4b53-a9b2-d7bc8c9e5fae,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b0ce7153-1767-4b53-a9b2-d7bc8c9e5fae_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b0ce7153-1767-4b53-a9b2-d7bc8c9e5fae_post.jpg,,,12,"447,131,514,190","447,131,514,190",67x59,67x59
b141aa58-7489-417f-a765-1818c18ed6bf,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b141aa58-7489-417f-a765-1818c18ed6bf_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b141aa58-7489-417f-a765-1818c18ed6bf_post.jpg,,,12,"183,30,228,101","183,30,228,101",45x71,45x71
b356304c-1490-4eb2-80ea-1838872313b3,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b356304c-1490-4eb2-80ea-1838872313b3_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b356304c-1490-4eb2-80ea-1838872313b3_post.jpg,,,12,"630,454,691,501","630,454,691,501",61x47,61x47
b5501a6e-e3e8-4084-bcb1-ffecd338128a,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b5501a6e-e3e8-4084-bcb1-ffecd338128a_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b5501a6e-e3e8-4084-bcb1-ffecd338128a_post.jpg,,,12,"313,38,362,110","313,38,362,110",49x72,49x72
b5e99a88-eece-48a6-993d-f22387912cdd,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b5e99a88-eece-48a6-993d-f22387912cdd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b5e99a88-eece-48a6-993d-f22387912cdd_post.jpg,,,12,"895,580,939,620","895,580,939,620",44x40,44x40
b691edc0-104f-4ae5-a100-4fb06cd97736,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b691edc0-104f-4ae5-a100-4fb06cd97736_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b691edc0-104f-4ae5-a100-4fb06cd97736_post.jpg,,,12,"820,513,875,566","820,513,875,566",55x53,55x53
b771c2ad-8f2a-481b-b787-6b0f6e38cddd,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b771c2ad-8f2a-481b-b787-6b0f6e38cddd_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b771c2ad-8f2a-481b-b787-6b0f6e38cddd_post.jpg,,,12,"664,592,710,671","664,592,710,671",46x79,46x79
b80a0fc3-ee1b-49fb-9c83-d190f92a0438,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b80a0fc3-ee1b-49fb-9c83-d190f92a0438_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b80a0fc3-ee1b-49fb-9c83-d190f92a0438_post.jpg,,,12,"769,313,808,377","769,313,808,377",39x64,39x64
b8625ea5-98d2-4e11-b65f-9547f9dcbc21,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b8625ea5-98d2-4e11-b65f-9547f9dcbc21_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b8625ea5-98d2-4e11-b65f-9547f9dcbc21_post.jpg,,,12,"683,162,727,223","683,162,727,223",44x61,44x61
b8e25332-a7a1-4df4-bfbb-cb144fb99226,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b8e25332-a7a1-4df4-bfbb-cb144fb99226_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b8e25332-a7a1-4df4-bfbb-cb144fb99226_post.jpg,,,13,"0,583,50,648","0,583,50,648",50x65,50x65
b9302d39-bbac-4963-9d3b-824d5c9ad7b2,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b9302d39-bbac-4963-9d3b-824d5c9ad7b2_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b9302d39-bbac-4963-9d3b-824d5c9ad7b2_post.jpg,,,12,"820,601,873,647","820,601,873,647",53x46,53x46
b941a347-0b51-4045-be7b-400200b1a6fe,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b941a347-0b51-4045-be7b-400200b1a6fe_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b941a347-0b51-4045-be7b-400200b1a6fe_post.jpg,,,12,"592,297,640,377","592,297,640,377",48x80,48x80
b9631a19-5d63-4f4f-8ce1-6add748e1589,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b9631a19-5d63-4f4f-8ce1-6add748e1589_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b9631a19-5d63-4f4f-8ce1-6add748e1589_post.jpg,,,13,"807,807,998,971","807,807,998,971",191x164,191x164
b96e7066-a95b-4673-9ddf-173d4e996004,no-damage,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b96e7066-a95b-4673-9ddf-173d4e996004_pre.jpg,C:\Users\ryan\AutomatedDisasterDamageAssessment\outputs\crops\hurricane-harvey_00000018\b96e7066-a95b-4673-9ddf-173d4e996004_post.jpg,,,12,"628,310,683,379","628,310,683,379",55x69,55x69
