uid,scene_id,damage_label,latitude,longitude,street_address,house_number,road,city,county,state,postcode,country,display_name,geocoder_source,geocoder_error
32fd0db8-df1e-434c-864c-97aebd9ef689,hurricane-harvey_00000377,major-damage,29.7512567,-95.5413542,Bayou Island Drive,,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
4c2de729-4ee1-4dd8-a3dd-cb4cbf9a9875,hurricane-harvey_00000377,major-damage,29.7509587,-95.5409417,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
a83a6533-b5d5-468b-96fd-085c901c9c68,hurricane-harvey_00000377,major-damage,29.7508253,-95.5409714,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
fc4e91cc-645e-40b9-aa6b-a07b64dbe6f9,hurricane-harvey_00000377,major-damage,29.7506925,-95.5409572,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
33402121-6f25-43ba-bea1-edb2a1206338,hurricane-harvey_00000377,major-damage,29.7506696,-95.5413716,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
289cc4d7-2341-48a8-afc0-46b6820f4fcf,hurricane-harvey_00000377,major-damage,29.7504213,-95.5409461,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
ef118bf3-bd1a-432f-9579-833be8022f7a,hurricane-harvey_00000377,major-damage,29.750741,-95.5402873,1167 Bayou Island Drive,1167,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1167, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
8c950198-e9b5-49e9-8dde-97a48e6cf463,hurricane-harvey_00000377,major-damage,29.7505651,-95.54014,1103 Bayou Island Drive,1103,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1103, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
b5420743-701b-4208-b3ae-015fd17c2c51,hurricane-harvey_00000377,major-damage,29.7505575,-95.5407683,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
2c9f737e-cbc2-4a89-abdf-70b8107cd356,hurricane-harvey_00000377,major-damage,29.7509231,-95.5406683,1199 Bayou Island Drive,1199,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1199, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
3fa782cf-86e8-4c83-a70f-d160a8eaa655,hurricane-harvey_00000377,major-damage,29.7505203,-95.5397655,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
9c473456-7514-4795-bf66-18fc63efe6ed,hurricane-harvey_00000377,major-damage,29.7502937,-95.5394148,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
c6a5ae5e-5a6f-4f61-b647-ec11b731e5a6,hurricane-harvey_00000377,major-damage,29.7504672,-95.5404135,1051 Bayou Island Drive,1051,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1051, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
2ac90a8b-5bfe-4562-9aff-ec1985959bd7,hurricane-harvey_00000377,major-damage,29.7506735,-95.5394576,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
98c18e8e-52c8-4bdf-9ae6-c1de7d0c7d72,hurricane-harvey_00000377,major-damage,29.7508097,-95.5403407,1193 Bayou Island Drive,1193,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1193, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
be7067da-5ca8-4c46-aba4-bddd0faad18f,hurricane-harvey_00000377,major-damage,29.7503359,-95.539096,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77063,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77063, United States",nominatim,
6bdb7e63-9ec5-47b4-aeaa-5587daae8193,hurricane-harvey_00000377,major-damage,29.750348,-95.539575,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
7f5359e7-e828-4dd3-bf91-8cbcd70adbe8,hurricane-harvey_00000377,major-damage,29.7501849,-95.5397946,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
55ed1be3-e71d-420b-910f-10210241130c,hurricane-harvey_00000377,major-damage,29.7501665,-95.5404596,1114 Bayou Island Drive,1114,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1114, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
48b5cd40-8c49-4a8d-8e07-3c8fa735d22e,hurricane-harvey_00000377,major-damage,29.7499419,-95.5399171,Bayou Pointe Drive,,Bayou Pointe Drive,Houston,Harris County,Texas,77042,United States,"Bayou Pointe Drive, Bayou Pointe, Houston, Harris County, Texas, 77042, United States",nominatim,
61e53b86-798e-48f6-9b31-fa42eb4cde08,hurricane-harvey_00000377,major-damage,29.7501148,-95.5406029,1107 Bayou Island Drive,1107,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1107, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
e2b2b75d-8f15-4cc7-82d1-eb70fdb00dc3,hurricane-harvey_00000377,major-damage,29.7501155,-95.5407958,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
946c5bfa-f567-43f2-a1cd-7965e92d0b75,hurricane-harvey_00000377,major-damage,29.7501318,-95.5408494,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
19af96fa-e069-471e-bea0-5bce74691aac,hurricane-harvey_00000377,major-damage,29.7500792,-95.5403764,1119 Bayou Island Drive,1119,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1119, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
720265f7-b7ee-40d8-a737-2a969bd437ab,hurricane-harvey_00000377,major-damage,29.750138,-95.5410419,1100 Bayou Island Drive,1100,Bayou Island Drive,Houston,Harris County,Texas,77063,United States,"1100, Bayou Island Drive, Bayou Island Park, Houston, Harris County, Texas, 77063, United States",nominatim,
20901b54-82da-40da-be66-acac4b916125,hurricane-harvey_00000378,major-damage,29.7583641,-95.5467251,214 Vanderpool Lane,214,Vanderpool Lane,Bunker Hill Village,Harris County,Texas,77024,United States,"214, Vanderpool Lane, Tealwood, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
e6dd4eca-0e87-41c5-850f-418b64ffa5c2,hurricane-harvey_00000378,major-damage,29.7585321,-95.5477053,Dun Blaine Court,,Dun Blaine Court,Houston,Harris County,Texas,77042,United States,"Dun Blaine Court, Tealwood, Houston, Harris County, Texas, 77042, United States",nominatim,
eaefabc9-a1fd-4996-a316-1cb80ae6da5f,hurricane-harvey_00000378,major-damage,29.7584581,-95.5467621,214 Vanderpool Lane,214,Vanderpool Lane,Bunker Hill Village,Harris County,Texas,77024,United States,"214, Vanderpool Lane, Tealwood, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
9764be2a-406b-4bc0-becc-aa436fdb75b2,hurricane-harvey_00000378,major-damage,29.7587564,-95.5471055,Dun Blaine Court,,Dun Blaine Court,Houston,Harris County,Texas,77042,United States,"Dun Blaine Court, Tealwood, Houston, Harris County, Texas, 77042, United States",nominatim,
be108d59-a0fa-423b-851c-cfae993666f6,hurricane-harvey_00000378,major-damage,29.7590385,-95.547879,Dun Blaine Court,,Dun Blaine Court,Houston,Harris County,Texas,77042,United States,"Dun Blaine Court, Tealwood, Houston, Harris County, Texas, 77042, United States",nominatim,
6ff5cf68-d613-498b-8db0-0129c69a49e9,hurricane-harvey_00000378,major-damage,29.7585565,-95.5469366,Dun Blaine Court,,Dun Blaine Court,Houston,Harris County,Texas,77042,United States,"Dun Blaine Court, Tealwood, Houston, Harris County, Texas, 77042, United States",nominatim,
2d347399-ea78-4fc2-8419-a84aaf8061f7,hurricane-harvey_00000378,major-damage,29.7593446,-95.5471877,Dun Blaine Court,,Dun Blaine Court,Houston,Harris County,Texas,77042,United States,"Dun Blaine Court, Tealwood, Houston, Harris County, Texas, 77042, United States",nominatim,
500d3ceb-3dd4-4163-ad28-e66467f57c57,hurricane-harvey_00000378,major-damage,29.7597877,-95.5469759,229 Vanderpool Lane,229,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"229, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
c1b565a3-8dfd-4842-8b1a-810f6238c771,hurricane-harvey_00000378,major-damage,29.7601716,-95.5486863,100 Paul Revere Drive,100,Paul Revere Drive,Houston,Harris County,Texas,77024,United States,"100, Paul Revere Drive, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
8885d136-537e-4b64-b75a-0c27dfc21458,hurricane-harvey_00000378,major-damage,29.7599814,-95.5483105,Vanderpool Lane,,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
d92757c8-f666-45fe-848d-fc2ada8f5122,hurricane-harvey_00000378,major-damage,29.7600089,-95.5489145,100 Paul Revere Drive,100,Paul Revere Drive,Houston,Harris County,Texas,77024,United States,"100, Paul Revere Drive, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
f5b43f77-3210-4163-84db-eb2493f005ce,hurricane-harvey_00000378,major-damage,29.7599495,-95.5469533,232 Vanderpool Lane,232,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"232, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
6337e87b-26c1-4378-8c40-d5465993b2d9,hurricane-harvey_00000378,major-damage,29.7600674,-95.5475561,243 Vanderpool Lane,243,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"243, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
0eb3ada0-60f6-454b-84cb-06eb06b7b717,hurricane-harvey_00000378,major-damage,29.7601249,-95.5479852,Vanderpool Lane,,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
4c328bfe-f6ba-4fc7-97e5-8f4a46e0dace,hurricane-harvey_00000378,major-damage,29.7602327,-95.5487633,100 Paul Revere Drive,100,Paul Revere Drive,Houston,Harris County,Texas,77024,United States,"100, Paul Revere Drive, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
e9888593-5090-493d-9cf0-07150f264cee,hurricane-harvey_00000378,major-damage,29.7581028,-95.5463089,211 Vanderpool Lane,211,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"211, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
5e72d809-fff1-4fa8-8a36-9b292fc597e1,hurricane-harvey_00000378,major-damage,29.7583523,-95.5461292,211 Vanderpool Lane,211,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"211, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
b15da56c-af01-491a-9d65-6b5879b256a6,hurricane-harvey_00000378,major-damage,29.758541,-95.54566,208 Vanderpool Lane,208,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"208, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
010d250b-e279-42c2-8e9e-83d96205a1cc,hurricane-harvey_00000378,major-damage,29.7586415,-95.546043,212 Vanderpool Lane,212,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"212, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
5d40005b-eefe-41d5-9f84-e30a575cc475,hurricane-harvey_00000378,major-damage,29.7586441,-95.5459907,211 Vanderpool Lane,211,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"211, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
cead34a8-7ebf-4d28-bcb6-eff6593a98af,hurricane-harvey_00000378,major-damage,29.7586095,-95.5458482,211 Vanderpool Lane,211,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"211, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
e214d2e7-0b76-4034-9887-ef2a67b72825,hurricane-harvey_00000378,major-damage,29.7583461,-95.5449313,191 Gessner Road,191,Gessner Road,Houston,Harris County,Texas,77024,United States,"191, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
4b1fd1c8-8391-4f30-951f-c2aaaba57658,hurricane-harvey_00000378,major-damage,29.7570655,-95.5443826,134 Gessner Road,134,Gessner Road,Houston,Harris County,Texas,77024,United States,"134, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
ffb1f71b-6cca-4601-afae-2bf9d9e0b456,hurricane-harvey_00000378,major-damage,29.7576101,-95.5459106,,,,Houston,Harris County,Texas,77042,United States,"Whispering Oaks, Houston, Harris County, Texas, 77042, United States",nominatim,
cd6d77a7-5fd0-4ab0-8680-22bffc8c1045,hurricane-harvey_00000378,major-damage,29.7577598,-95.5461925,,,,Houston,Harris County,Texas,77042,United States,"Whispering Oaks, Houston, Harris County, Texas, 77042, United States",nominatim,
32129ac3-ed1e-4ec9-82c8-3f56c037f8a6,hurricane-harvey_00000378,major-damage,29.7575245,-95.5451694,159 Gessner Road,159,Gessner Road,Houston,Harris County,Texas,77024,United States,"159, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
ed31e39b-34e2-4711-9d1f-28afa2f88dd3,hurricane-harvey_00000378,major-damage,29.75739,-95.544581,150 Gessner Road,150,Gessner Road,Houston,Harris County,Texas,77024,United States,"150, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
73ecea86-c400-49b9-97e0-6cd1183946ac,hurricane-harvey_00000378,major-damage,29.7577833,-95.5456838,169 Gessner Road,169,Gessner Road,Houston,Harris County,Texas,77024,United States,"169, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
714c11b1-1c21-4fb7-9715-35749172fbc0,hurricane-harvey_00000378,major-damage,29.7577451,-95.5453538,167 Gessner Road,167,Gessner Road,Houston,Harris County,Texas,77024,United States,"167, Gessner Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
d55bf759-0a88-4fa7-92fe-3e346202ab91,hurricane-harvey_00000378,major-damage,29.7577376,-95.5442311,165 Haversham Drive,165,Haversham Drive,Houston,Harris County,Texas,77024,United States,"165, Haversham Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
580eb718-0acb-44f9-a3d5-fbe325f4bf1a,hurricane-harvey_00000378,un-classified,29.7577202,-95.5428065,159 Warrenton Drive,159,Warrenton Drive,Houston,Harris County,Texas,77024,United States,"159, Warrenton Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
a25b5cb3-555d-48db-9f3d-251541c60a85,hurricane-harvey_00000378,un-classified,29.7576413,-95.5429973,157 Warrenton Drive,157,Warrenton Drive,Houston,Harris County,Texas,77024,United States,"157, Warrenton Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
e502f952-8b6e-42bf-9ec0-d0317b6c23ec,hurricane-harvey_00000378,minor-damage,29.7575469,-95.5424233,142 Warrenton Drive,142,Warrenton Drive,Houston,Harris County,Texas,77024,United States,"142, Warrenton Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
140d0422-71a9-422e-838b-cd7a77273a0e,hurricane-harvey_00000378,minor-damage,29.7574148,-95.5418507,153 Plantation Road,153,Plantation Road,Houston,Harris County,Texas,77024,United States,"153, Plantation Road, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
b9301e0d-9445-4d3f-bf3b-9eebcf62bca5,hurricane-harvey_00000378,minor-damage,29.7581336,-95.5431929,175 Warrenton Drive,175,Warrenton Drive,Houston,Harris County,Texas,77024,United States,"175, Warrenton Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
fd3ceaee-09d0-4666-ae8b-4621c29ee06c,hurricane-harvey_00000378,minor-damage,29.7577669,-95.5423721,146 Warrenton Drive,146,Warrenton Drive,Houston,Harris County,Texas,77024,United States,"146, Warrenton Drive, Whispering Oaks, Houston, Harris County, Texas, 77024, United States",nominatim,
ecb49953-40ae-4a3a-b1c4-e1430b1b2151,hurricane-harvey_00000378,major-damage,29.7606349,-95.5477608,201 Vanderpool Lane,201,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"201, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
2727214b-1fe7-4119-98ea-32147adda0ea,hurricane-harvey_00000378,major-damage,29.7603282,-95.5471914,244 Vanderpool Lane,244,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"244, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
fb0a0b49-d2b4-409c-81f2-dcabae591fd5,hurricane-harvey_00000378,major-damage,29.7598772,-95.5469992,232 Vanderpool Lane,232,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"232, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
e6993be9-7138-45de-8d17-38adc2f64f30,hurricane-harvey_00000378,major-damage,29.7597313,-95.5461391,200 Tamerlaine Drive,200,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"200, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
cfd08e7e-ae65-4173-a49d-ae0b3af50e9f,hurricane-harvey_00000378,major-damage,29.7600469,-95.5466771,230 Vanderpool Lane,230,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"230, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
272169ef-cab7-46de-a647-53ae96412b74,hurricane-harvey_00000378,major-damage,29.7608767,-95.5495198,103 Paul Revere Drive,103,Paul Revere Drive,Houston,Harris County,Texas,77024,United States,"103, Paul Revere Drive, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
85ff9ed5-20f6-44d7-bb54-f08c9e8b16c5,hurricane-harvey_00000378,minor-damage,29.760456,-95.5464894,213 Tamerlaine Drive,213,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"213, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
371093ae-c34a-41d2-b704-6ae3e4e58f6e,hurricane-harvey_00000378,major-damage,29.7600522,-95.5462135,210 Tamerlaine Drive,210,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"210, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
1960f226-87b2-4bcc-94ee-c6f2fbd7ea62,hurricane-harvey_00000378,minor-damage,29.762458,-95.5488265,12445 Patriot Lane,12445,Patriot Lane,Houston,Harris County,Texas,77024,United States,"12445, Patriot Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
c211370e-10d8-4428-8c6a-2bace8cc835d,hurricane-harvey_00000378,minor-damage,29.7613979,-95.5465516,12301 Tunbridge Lane,12301,Tunbridge Lane,Houston,Harris County,Texas,77024,United States,"12301, Tunbridge Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
e4dbef71-d5a2-4218-ae83-220b9f253155,hurricane-harvey_00000378,minor-damage,29.7612156,-95.5459099,244 Tamerlaine Drive,244,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"244, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
c866372e-cca3-418b-9ebd-b23e5f47eb2e,hurricane-harvey_00000378,minor-damage,29.7604952,-95.5449411,245 Gessner Road,245,Gessner Road,Bunker Hill Village,Harris County,Texas,77024,United States,"245, Gessner Road, Whispering Oaks, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
9eb45039-acbd-4b0f-8287-341f5f7807cb,hurricane-harvey_00000378,minor-damage,29.7613081,-95.5469818,296 Vanderpool Lane,296,Vanderpool Lane,Houston,Harris County,Texas,77024,United States,"296, Vanderpool Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
f64a5b2e-1b23-408c-9290-a7832df6fd3b,hurricane-harvey_00000378,major-damage,29.7623955,-95.5479674,312 Tealwood Drive,312,Tealwood Drive,Houston,Harris County,Texas,77024,United States,"312, Tealwood Drive, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
c55ee0bf-701f-4175-931f-c44035bbe3ee,hurricane-harvey_00000378,major-damage,29.7618157,-95.5458849,266 Tamerlaine Drive,266,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"266, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
857239d7-99ab-4780-84ed-792cc1aaff87,hurricane-harvey_00000378,major-damage,29.7619544,-95.5460452,271 Tamerlaine Drive,271,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"271, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
c7efffb4-e020-4fff-9bc6-17732f8ada7d,hurricane-harvey_00000378,minor-damage,29.7622139,-95.5461866,281 Tamerlaine Drive,281,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"281, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
e5f33909-9120-4640-bf49-52560d4dbc12,hurricane-harvey_00000378,minor-damage,29.7619383,-95.5457962,272 Tamerlaine Drive,272,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"272, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
6a3607a3-5b8d-4d84-8220-2b43a8eea533,hurricane-harvey_00000378,major-damage,29.7617351,-95.5462773,12300 Tunbridge Lane,12300,Tunbridge Lane,Houston,Harris County,Texas,77024,United States,"12300, Tunbridge Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
3ddf3b94-55f5-4a5f-b635-f5f38f889b27,hurricane-harvey_00000378,major-damage,29.7612694,-95.5461704,247 Tamerlaine Drive,247,Tamerlaine Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"247, Tamerlaine Drive, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
319aa560-51da-4682-a075-ddeee392a291,hurricane-harvey_00000378,major-damage,29.7613459,-95.5464255,12301 Tunbridge Lane,12301,Tunbridge Lane,Houston,Harris County,Texas,77024,United States,"12301, Tunbridge Lane, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
5eca6b61-8174-4d7b-8350-20acb04ac3f2,hurricane-harvey_00000378,minor-damage,29.7606964,-95.5467419,298 Vanderpool Court,298,Vanderpool Court,Houston,Harris County,Texas,77024,United States,"298, Vanderpool Court, Tealwood, Houston, Harris County, Texas, 77024, United States",nominatim,
f1708f39-9cdf-4767-a450-f985d7a51f70,hurricane-harvey_00000378,major-damage,29.7615663,-95.5453775,305 Gessner Road,305,Gessner Road,Bunker Hill Village,Harris County,Texas,77024,United States,"305, Gessner Road, Whispering Oaks, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
a849ddf9-0115-4ed6-b6ff-4dcc63bd7cce,hurricane-harvey_00000378,minor-damage,29.7620738,-95.5448188,338 Gessner Road,338,Gessner Road,Bunker Hill Village,Harris County,Texas,77024,United States,"338, Gessner Road, Whispering Oaks, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
d9f5e66f-412f-43a1-89c3-ad55d6fe1764,hurricane-harvey_00000378,minor-damage,29.7618323,-95.5436453,277 Kilts Drive,277,Kilts Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"277, Kilts Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
5498a63c-716e-405f-9b5e-879f6de98929,hurricane-harvey_00000378,minor-damage,29.7621224,-95.5439738,277 Kilts Drive,277,Kilts Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"277, Kilts Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
e93ca0f1-6f7a-4ca0-89a6-02a654c4f4c8,hurricane-harvey_00000378,no-damage,29.7616831,-95.542824,299 Kilts Drive,299,Kilts Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"299, Kilts Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
48cc07bb-092d-467a-88a7-37ff4cc7ce64,hurricane-harvey_00000378,minor-damage,29.7621748,-95.5435618,279 Kilts Drive,279,Kilts Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"279, Kilts Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
4d100721-abf1-4bf4-92e8-ea1909ff5313,hurricane-harvey_00000378,no-damage,29.7619978,-95.5434067,283 Kilts Drive,283,Kilts Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"283, Kilts Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
18fd3943-58af-4baf-818e-f582cb7701dd,hurricane-harvey_00000378,no-damage,29.7615392,-95.5417707,259 Plantation Road,259,Plantation Road,Bunker Hill Village,Harris County,Texas,77024,United States,"259, Plantation Road, Whispering Oaks, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
e099c400-23b7-4f43-b0d3-a7eb15bebe6a,hurricane-harvey_00000378,no-damage,29.7614331,-95.5422297,232 Warrenton Drive,232,Warrenton Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"232, Warrenton Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
d194fbc6-cab4-4468-814f-4cb5b2a1463b,hurricane-harvey_00000378,no-damage,29.7610429,-95.5417761,247 Plantation Road,247,Plantation Road,Bunker Hill Village,Harris County,Texas,77024,United States,"247, Plantation Road, Whispering Oaks, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
4a7ab5fe-630d-44e7-b409-d4d5bd3a5d80,hurricane-harvey_00000378,minor-damage,29.7606561,-95.5430198,213 Warrenton Drive,213,Warrenton Drive,Bunker Hill Village,Harris County,Texas,77024,United States,"213, Warrenton Drive, Warrenton, Bunker Hill Village, Harris County, Texas, 77024, United States",nominatim,
